TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,UserRegionId,UserCountryId,UserCityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionCityName,AttractionCountryId,CountryId,AttractionCountry,AttractionRegionId,User_Region,User_RegionId,User_ContinentId,Attraction_Region,Attraction_RegionId,Attraction_ContinentId,Continent,AttractionType,VisitModeId,VisitMode,visitmode_avg_rating,User_Avg_Rating,User_Total_Visits,User_Mode_Avg_Rating,Attraction_Avg_Rating,Attraction_Total_Visits
100739,57687,2017,5,749,-1.1927163817443147,3.0,14.0,101.0,3285.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,4,3,0.3261006562524137,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.8947098278273468,-0.8402415850037225
100740,75914,2017,4,749,-0.16238916377143323,3.0,11.0,69.0,2282.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,16,4,3,0.3261006562524137,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100741,4470,2017,5,749,-0.16238916377143323,5.0,21.0,163.0,1011.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100742,13344,2017,5,749,0.8679380542014483,3.0,14.0,106.0,3551.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,3,2,1.2164842173320893,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100743,87627,2017,4,749,-0.16238916377143323,4.0,15.0,109.0,4303.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,3,2,1.2164842173320893,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100744,30077,2017,5,749,-0.16238916377143323,3.0,14.0,101.0,3098.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100746,34824,2016,11,749,-1.1927163817443147,3.0,12.0,81.0,2538.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Middle East,12,3,Central Africa,1,1,Asia,16,4,3,0.3261006562524137,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.8947098278273468,-0.8402415850037225
100747,17713,2017,5,749,0.8679380542014483,5.0,17.0,135.0,583.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Central Europe,17,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100748,10443,2017,4,749,-1.1927163817443147,3.0,13.0,93.0,2835.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South Asia,13,3,Central Africa,1,1,Asia,16,3,2,1.2164842173320893,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.8947098278273468,-0.8402415850037225
100749,56735,2017,4,749,0.8679380542014483,5.0,21.0,163.0,426.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100750,24216,2017,5,749,-1.1927163817443147,5.0,21.0,162.0,7655.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,3,2,1.2164842173320893,-1.3968893039835417,-0.1954176964292416,-1.3387292886720823,-0.8947098278273468,-0.8402415850037225
100752,70503,2017,3,749,-1.1927163817443147,2.0,8.0,51.0,947.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,2,1,-0.8194092198124423,-0.6728681909585487,0.6707376913788259,-0.6448530689462709,-0.8947098278273468,-0.8402415850037225
100753,54831,2017,4,749,0.8679380542014483,5.0,21.0,163.0,4940.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,3,2,1.2164842173320893,0.6545038495872717,2.1143300043922717,0.6850763521948671,-0.8947098278273468,-0.8402415850037225
100754,57016,2017,4,749,-1.1927163817443147,5.0,18.0,138.0,6355.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Eastern Europe,18,5,Central Africa,1,1,Europe,16,3,2,1.2164842173320893,-0.08962896102174935,2.69176692959765,-0.4713840140148182,-0.8947098278273468,-0.8402415850037225
100755,24713,2017,4,749,0.8679380542014483,4.0,15.0,109.0,4622.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,2,1,-0.8194092198124423,0.1545845096414429,1.248174616584204,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100758,979,2017,4,749,-2.2230435997171965,3.0,14.0,103.0,238.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,2,1,-0.8194092198124423,-0.6728681909585487,0.6707376913788259,-0.7604991055672395,-0.8947098278273468,-0.8402415850037225
100762,70339,2017,4,749,-0.16238916377143323,2.0,8.0,48.0,26.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,5,4,-1.3914009021366462,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100763,22703,2017,4,749,-0.16238916377143323,4.0,16.0,115.0,178.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Oceania,16,4,Central Africa,1,1,Australia & Oceania,16,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100764,25895,2017,4,749,-0.16238916377143323,4.0,15.0,109.0,5437.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,3,2,1.2164842173320893,-0.19018744894188688,0.09330076617344756,0.3959612606424458,-0.8947098278273468,-0.8402415850037225
100766,34621,2017,4,749,-1.1927163817443147,4.0,15.0,109.0,5180.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,3,2,1.2164842173320893,-0.4918629127023006,0.3820192287761367,-1.3387292886720823,-0.8947098278273468,-0.8402415850037225
100767,65176,2017,4,749,0.8679380542014483,5.0,21.0,163.0,8742.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,1.016514406099768,0.09330076617344756,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100769,79811,2017,4,749,0.8679380542014483,3.0,14.0,106.0,3551.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100770,39551,2017,4,749,-0.16238916377143323,3.0,14.0,106.0,3551.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,5,4,-1.3914009021366462,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100771,8802,2017,4,749,-0.16238916377143323,4.0,15.0,109.0,5259.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,3,2,1.2164842173320893,0.4131634785789405,0.3820192287761367,0.3959612606424458,-0.8947098278273468,-0.8402415850037225
100772,27796,2017,3,749,-0.16238916377143323,1.0,3.0,14.0,52.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,North Africa,3,1,Central Africa,1,1,Africa,16,2,1,-0.8194092198124423,-0.7935383764627143,-0.1954176964292416,-0.7604991055672395,-0.8947098278273468,-0.8402415850037225
100774,35931,2017,4,749,-0.16238916377143323,4.0,15.0,109.0,3965.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,2,1,-0.8194092198124423,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.8947098278273468,-0.8402415850037225
100776,28871,2016,12,749,-0.16238916377143323,2.0,8.0,50.0,611.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,2,1,-0.8194092198124423,0.1114880148185268,0.3820192287761367,0.10684616909002445,-0.8947098278273468,-0.8402415850037225
100778,11095,2017,4,749,-1.1927163817443147,3.0,14.0,106.0,3551.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,2,1,-0.8194092198124423,-1.3968893039835417,-0.48413615903193075,-1.3387292886720823,-0.8947098278273468,-0.8402415850037225
100780,36615,2017,4,749,-1.1927163817443147,4.0,15.0,109.0,1434.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,2,1,-0.8194092198124423,-2.0002402315043692,-0.1954176964292416,-1.916959471776925,-0.8947098278273468,-0.8402415850037225
100783,43032,2017,4,749,-0.16238916377143323,5.0,21.0,163.0,8068.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,4,3,0.3261006562524137,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100786,34021,2017,4,749,0.8679380542014483,2.0,8.0,51.0,1705.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100787,41442,2017,4,749,-0.16238916377143323,4.0,15.0,109.0,4272.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,3,2,1.2164842173320893,-0.19018744894188688,0.6707376913788259,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100789,48884,2017,4,749,0.8679380542014483,3.0,11.0,69.0,2282.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,East Asia,11,3,Central Africa,1,1,Asia,16,2,1,-0.8194092198124423,0.7148389423393542,0.3820192287761367,0.6850763521948671,-0.8947098278273468,-0.8402415850037225
100790,7469,2017,4,749,-0.16238916377143323,2.0,8.0,51.0,1646.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,2,1,-0.8194092198124423,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.8947098278273468,-0.8402415850037225
100791,46132,2017,4,749,-0.16238916377143323,4.0,15.0,109.0,3915.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,2,1,-0.8194092198124423,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.8947098278273468,-0.8402415850037225
100793,13239,2017,4,749,-0.16238916377143323,3.0,14.0,103.0,3354.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,4,3,0.3261006562524137,-0.4918629127023006,0.3820192287761367,-0.4713840140148182,-0.8947098278273468,-0.8402415850037225
100794,9107,2016,5,749,0.8679380542014483,3.0,12.0,80.0,2536.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Middle East,12,3,Central Africa,1,1,Asia,16,4,3,0.3261006562524137,1.016514406099768,-0.48413615903193075,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100795,62665,2017,4,749,-0.16238916377143323,2.0,8.0,48.0,335.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,4,3,0.3261006562524137,0.36675186876964627,2.980485392200339,0.10684616909002445,-0.8947098278273468,-0.8402415850037225
100796,11008,2017,4,749,-0.16238916377143323,1.0,4.0,22.0,136.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Southern Africa,4,1,Central Africa,1,1,Africa,16,3,2,1.2164842173320893,0.6142804544192166,0.09330076617344756,0.588704655010727,-0.8947098278273468,-0.8402415850037225
100798,7694,2017,4,749,-1.1927163817443147,5.0,21.0,163.0,780.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,5,4,-1.3914009021366462,-0.19018744894188688,0.09330076617344756,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100799,18264,2017,4,749,-0.16238916377143323,4.0,15.0,109.0,4940.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,2,1,-0.8194092198124423,0.21204650273866435,0.09330076617344756,0.3959612606424458,-0.8947098278273468,-0.8402415850037225
100801,58237,2017,4,749,-0.16238916377143323,2.0,8.0,48.0,493.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,4,3,0.3261006562524137,0.4131634785789405,-0.1954176964292416,0.3959612606424458,-0.8947098278273468,-0.8402415850037225
100802,79722,2017,4,749,0.8679380542014483,3.0,13.0,97.0,2956.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South Asia,13,3,Central Africa,1,1,Asia,16,4,3,0.3261006562524137,0.6142804544192166,0.09330076617344756,0.588704655010727,-0.8947098278273468,-0.8402415850037225
100803,36006,2017,4,749,0.8679380542014483,4.0,15.0,109.0,3687.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,4,3,0.3261006562524137,-0.19018744894188688,1.8256115417895824,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100805,26568,2017,4,749,0.8679380542014483,5.0,21.0,163.0,8513.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,4,3,0.3261006562524137,0.6142804544192166,0.09330076617344756,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100806,58782,2017,4,749,-0.16238916377143323,5.0,21.0,163.0,4607.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100807,34425,2017,3,749,-0.16238916377143323,3.0,14.0,106.0,3551.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,4,3,0.3261006562524137,-0.7935383764627143,-0.1954176964292416,-0.7604991055672395,-0.8947098278273468,-0.8402415850037225
100810,48474,2016,12,749,-0.16238916377143323,2.0,8.0,51.0,1292.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100811,59390,2017,2,749,-0.16238916377143323,3.0,14.0,103.0,3354.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,3,2,1.2164842173320893,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100813,7110,2017,3,749,-1.1927163817443147,2.0,8.0,51.0,1858.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,3,2,1.2164842173320893,-0.5924214006224386,0.09330076617344756,-0.7604991055672395,-0.8947098278273468,-0.8402415850037225
100814,17805,2017,3,749,-0.16238916377143323,5.0,20.0,155.0,7009.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Southern Europe,20,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100815,47373,2017,4,749,-0.16238916377143323,5.0,21.0,163.0,8258.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,-0.5924214006224386,0.09330076617344756,-0.5677557111989588,-0.8947098278273468,-0.8402415850037225
100817,75675,2017,3,749,-1.1927163817443147,2.0,8.0,51.0,995.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,4,3,0.3261006562524137,-0.36257342823355176,1.248174616584204,-0.34747754620663757,-0.8947098278273468,-0.8402415850037225
100818,5155,2017,4,749,-0.16238916377143323,4.0,15.0,109.0,948.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,3,2,1.2164842173320893,0.17182310757060934,2.1143300043922717,0.3959612606424458,-0.8947098278273468,-0.8402415850037225
100819,68243,2017,4,749,-1.1927163817443147,5.0,21.0,162.0,7784.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,-0.7935383764627143,-0.1954176964292416,-0.7604991055672395,-0.8947098278273468,-0.8402415850037225
100821,66059,2016,12,749,-0.16238916377143323,3.0,13.0,97.0,2965.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South Asia,13,3,Central Africa,1,1,Asia,16,2,1,-0.8194092198124423,-1.3968893039835417,0.3820192287761367,-1.3387292886720823,-0.8947098278273468,-0.8402415850037225
100823,9456,2017,3,749,-1.1927163817443147,2.0,8.0,51.0,1749.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,2,1,-0.8194092198124423,0.1114880148185268,1.5368930791868933,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100827,27114,2016,9,749,-0.16238916377143323,3.0,12.0,88.0,2604.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Middle East,12,3,Central Africa,1,1,Asia,16,4,3,0.3261006562524137,-0.19018744894188688,0.09330076617344756,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100829,57425,2016,9,749,-1.1927163817443147,3.0,14.0,106.0,3551.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South East Asia,14,3,Central Africa,1,1,Asia,16,3,2,1.2164842173320893,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100830,33105,2017,3,749,-2.2230435997171965,5.0,21.0,159.0,7418.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,-2.6035911590251963,-0.48413615903193075,-2.4951896548817674,-0.8947098278273468,-0.8402415850037225
100831,43350,2017,1,749,-0.16238916377143323,3.0,13.0,93.0,2819.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,South Asia,13,3,Central Africa,1,1,Asia,16,2,1,-0.8194092198124423,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100832,64268,2017,3,749,0.8679380542014483,2.0,8.0,48.0,545.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,3,2,1.2164842173320893,1.016514406099768,-0.1954176964292416,0.9741914437472885,-0.8947098278273468,-0.8402415850037225
100833,83224,2016,4,749,-0.16238916377143323,4.0,15.0,109.0,1434.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,4,3,0.3261006562524137,-0.4918629127023006,0.3820192287761367,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100834,21134,2017,3,749,-0.16238916377143323,4.0,15.0,109.0,1434.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,2,1,-0.8194092198124423,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100835,34859,2017,3,749,-0.16238916377143323,2.0,8.0,51.0,1258.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Northern America,8,2,Central Africa,1,1,America,16,3,2,1.2164842173320893,-0.19018744894188688,-0.48413615903193075,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100837,54875,2017,3,749,-0.16238916377143323,5.0,21.0,163.0,426.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,2,1,-0.8194092198124423,-0.31085763444605247,2.1143300043922717,-0.6159415597910289,-0.8947098278273468,-0.8402415850037225
100838,55530,2017,3,749,-1.1927163817443147,5.0,21.0,160.0,4496.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Western Europe,21,5,Central Africa,1,1,Europe,16,5,4,-1.3914009021366462,-0.19018744894188688,-0.1954176964292416,-0.1822689224623969,-0.8947098278273468,-0.8402415850037225
100839,82843,2017,1,749,-2.2230435997171965,4.0,15.0,109.0,1434.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,2,1,-0.8194092198124423,-2.6035911590251963,-0.48413615903193075,-2.4951896548817674,-0.8947098278273468,-0.8402415850037225
100840,13044,2017,3,749,-0.16238916377143323,4.0,15.0,109.0,1434.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,3,2,1.2164842173320893,0.21204650273866435,0.09330076617344756,0.20321786627416455,-0.8947098278273468,-0.8402415850037225
100842,64545,2017,3,749,-0.16238916377143323,4.0,15.0,109.0,3981.0,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,1,Cameroon,1,Australia,15,4,Central Africa,1,1,Australia & Oceania,16,5,4,-1.3914009021366462,-0.19018744894188688,0.09330076617344756,0.3959612606424458,-0.8947098278273468,-0.8402415850037225
